Contract,MonthlyCharges,TotalCharges,poly_tenure MonthlyCharges,poly_tenure TotalCharges,poly_MonthlyCharges^2,poly_MonthlyCharges TotalCharges,poly_TotalCharges^2,tenure_x_monthly,monthly_x_total,tenure_x_total,AvgMonthlyCharge,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_StabilityIndex,standardized_MonthlyCharges,standardized_AvgMonthlyCharge,label_Contract,freq_PaymentMethod,customerID,Churn
0.0,54.2,308.25,271.0,1541.25,2937.6400000000003,16707.15,95018.0625,271.0,16707.15,1541.25,61.65,5.0,5.734150011272598,0.056338028169014086,0.027972027972027975,-0.35871015665758454,-0.11069497165731461,0.0,0.3390222222222222,0516-WJVXC,Yes
0.0,36.85,108.7,110.55000000000001,326.1,1357.9225000000001,4005.5950000000003,11815.69,110.55000000000001,4005.5950000000003,326.1,36.233333333333334,3.0,4.697749367281185,0.02816901408450704,0.013986013986013988,-0.9350079031205482,-0.9516555127093161,0.0,0.22542222222222222,4430-UZIPO,Yes
0.0,74.3,4018.35,4235.099999999999,229045.94999999998,5520.49,298563.40499999997,16147136.7225,4235.099999999999,298563.40499999997,229045.94999999998,70.49736842105263,57.0,8.298875476997292,0.7887323943661972,0.3916083916083916,0.3089316130199696,0.1820376605100878,0.0,0.3390222222222222,8647-SDTWQ,No
2.0,50.2,2554.0,2610.4,132808.0,2520.0400000000004,128210.8,6522916.0,2610.4,128210.8,132808.0,49.11538461538461,104.0,7.845807502637805,0.7183098591549296,0.7202797202797203,-0.49157419042426204,-0.5254274412596056,2.0,0.22542222222222222,0298-XACET,No
0.0,50.8,50.8,50.8,50.8,2580.64,2580.64,2580.64,50.8,2580.64,50.8,50.8,1.0,3.9473901492654373,0.0,0.0,-0.47164458535926057,-0.469688619017874,0.0,0.3390222222222222,2207-NHRJK,Yes
0.0,84.65,84.65,84.65,84.65,7165.622500000001,7165.622500000001,7165.622500000001,84.65,7165.622500000001,84.65,84.65,1.0,4.450269224770129,0.0,0.0,0.6527173003912479,0.6503053868028575,0.0,0.22542222222222222,7503-ZGUZJ,Yes
0.0,45.45,1233.15,1181.7,32061.9,2065.7025000000003,56046.66750000001,1520658.9225000003,1181.7,56046.66750000001,32061.9,47.42884615384616,26.0,7.118137752993733,0.35211267605633806,0.17482517482517482,-0.6493502305221915,-0.5812298922938505,0.0,0.3390222222222222,7109-MFBYV,No
0.0,76.05,2227.8,2357.5499999999997,69061.8,5783.6025,169424.19,4963092.840000001,2357.5499999999997,169424.19,69061.8,71.86451612903227,31.0,7.709218603025541,0.4225352112676057,0.20979020979020976,0.367059627792891,0.22727243859010993,0.0,0.3390222222222222,8486-AYEQH,No
0.0,90.95,1612.2,1546.15,27407.4,8271.9025,146629.59,2599188.8400000003,1546.15,146629.59,27407.4,94.83529411764707,17.0,7.385975062999213,0.22535211267605634,0.11188811188811189,0.8619781535737647,0.9873059291746703,0.0,0.216,8563-OYMQY,No
2.0,20.25,538.2,546.75,14531.400000000001,410.0625,10898.550000000001,289659.24000000005,546.75,10898.550000000001,14531.400000000001,19.933333333333334,54.0,6.290086559598097,0.36619718309859156,0.3706293706293706,-1.4863936432522598,-1.4909731580528292,2.0,0.21955555555555556,7596-IIWYC,No
0.0,74.95,2149.05,2173.55,62322.450000000004,5617.5025000000005,161071.29750000002,4618415.902500001,2173.55,161071.29750000002,62322.450000000004,74.10517241379311,29.0,7.67324637666525,0.3943661971830986,0.19580419580419578,0.33052201850705487,0.3014089705852856,0.0,0.3390222222222222,5233-AOZUF,No
0.0,44.5,1307.8,1335.0,39234.0,1980.25,58197.1,1710340.8399999999,1335.0,58197.1,39234.0,43.593333333333334,30.0,7.176865965848482,0.4084507042253521,0.20279720279720279,-0.6809054385417775,-0.708135398002061,0.0,0.3390222222222222,4459-BBGHE,No
0.0,53.1,2459.8,2442.6,113150.8,2819.61,130615.38000000002,6050616.040000001,2442.6,130615.38000000002,113150.8,53.47391304347826,46.0,7.808241779311325,0.6338028169014085,0.3146853146853147,-0.39524776594342087,-0.38121693273186147,0.0,0.3390222222222222,5619-PTMIK,No
0.0,91.5,3236.35,3202.5,113272.25,8372.25,296126.02499999997,10473961.3225,3202.5,296126.02499999997,113272.25,92.46714285714286,35.0,8.082510372888098,0.47887323943661975,0.23776223776223776,0.8802469582166829,0.908950974473296,0.0,0.216,6745-JEFZB,No
2.0,19.55,521.8,566.95,15132.199999999999,382.20250000000004,10201.189999999999,272275.23999999993,566.95,10201.189999999999,15132.199999999999,17.99310344827586,58.0,6.259198981750067,0.3943661971830986,0.3986013986013986,-1.5096448491614283,-1.5551694901408237,2.0,0.22542222222222222,0559-CKHUS,No
2.0,106.3,5487.0,5527.599999999999,285324.0,11299.689999999999,583268.1,30107169.0,5527.599999999999,583268.1,285324.0,105.51923076923077,104.0,8.610319169405722,0.7183098591549296,0.7202797202797203,1.3718438831533895,1.3408050431581906,2.0,0.3390222222222222,3374-TTZTK,No
0.0,54.55,601.25,600.05,6613.75,2975.7025,32798.1875,361501.5625,600.05,32798.1875,6613.75,54.65909090909091,11.0,6.400672641494981,0.14084507042253522,0.06993006993006994,-0.34708455370300045,-0.3420029857505448,0.0,0.3390222222222222,1089-HDMKP,No
0.0,80.45,137.1,160.9,274.2,6472.2025,11029.695,18796.41,160.9,11029.695,274.2,68.55,2.0,4.9279780604152466,0.014084507042253521,0.006993006993006993,0.5132100649362364,0.11760513588073691,0.0,0.3390222222222222,6923-JHPMP,No
1.0,78.8,3597.5,3546.0,161887.5,6209.44,283483.0,12942006.25,3546.0,283483.0,161887.5,79.94444444444444,67.5,8.188272370947859,0.619718309859155,0.46503496503496505,0.45840365100748176,0.4946128013884212,1.0,0.21955555555555556,7838-LAZFO,No
0.0,55.0,3094.05,3135.0,176360.85,3025.0,170172.75,9573145.402500002,3135.0,170172.75,176360.85,54.28157894736842,57.0,8.037559340077058,0.7887323943661972,0.3916083916083916,-0.33213734990424915,-0.3544937134981018,0.0,0.3390222222222222,7733-UDMTP,No
0.0,83.25,4949.1,4911.75,291996.9,6930.5625,412012.575,24493590.810000002,4911.75,412012.575,291996.9,83.88305084745764,59.0,8.50716305737888,0.8169014084507042,0.4055944055944056,0.6062148885729105,0.6249293615852286,0.0,0.3390222222222222,7346-MEDWM,No
2.0,65.1,3846.75,4036.2,238498.5,4238.009999999999,250423.425,14797485.5625,4036.2,250423.425,238498.5,62.04435483870968,124.0,8.255243840860063,0.8591549295774649,0.8601398601398601,0.0033443353566112994,-0.09764696410868111,2.0,0.22542222222222222,1221-GHZEP,No
0.0,34.7,383.55,381.70000000000005,4219.05,1204.0900000000001,13309.185000000001,147110.6025,381.70000000000005,13309.185000000001,4219.05,34.86818181818182,11.0,5.952073819503063,0.14084507042253522,0.06993006993006994,-1.0064223212701373,-0.9968242428129139,0.0,0.22542222222222222,7950-XWOVN,No
2.0,109.0,7661.8,7739.0,543987.8,11881.0,835136.2000000001,58703179.24,7739.0,835136.2000000001,543987.8,107.91267605633803,142.0,8.944132731190946,0.9859154929577465,0.986013986013986,1.4615271059458967,1.4199969006122528,2.0,0.21955555555555556,3407-JMJQQ,No
0.0,20.25,186.15,182.25,1675.3500000000001,410.0625,3769.5375,34651.8225,182.25,3769.5375,1675.3500000000001,20.683333333333334,9.0,5.231910434350438,0.11267605633802817,0.05594405594405595,-1.4863936432522598,-1.466157928972606,0.0,0.22542222222222222,6278-FEPBZ,No
1.0,55.45,2444.25,2384.35,105102.75,3074.7025000000003,135533.6625,5974358.0625,2384.35,135533.6625,105102.75,56.843023255813954,64.5,7.8019026461706025,0.5915492957746479,0.44405594405594406,-0.31719014610549784,-0.26974327711102286,1.0,0.3390222222222222,9619-GSATL,No
0.0,19.3,279.3,250.9,3630.9,372.49,5390.490000000001,78008.49,250.9,5390.490000000001,3630.9,21.484615384615385,13.0,5.635860458170742,0.16901408450704225,0.08391608391608392,-1.5179488512718458,-1.4396459320920263,0.0,0.22542222222222222,6112-KTHFQ,No
0.0,61.55,1093.2,1169.45,20770.8,3788.4024999999997,67286.46,1195086.24,1169.45,67286.46,20770.8,57.53684210526316,19.0,6.997778781629726,0.25352112676056343,0.12587412587412586,-0.11457249461131487,-0.24678691219201107,0.0,0.216,4003-FUSHP,No
0.0,34.2,256.6,239.40000000000003,1796.2000000000003,1169.64,8775.720000000001,65843.56000000001,239.40000000000003,8775.720000000001,1796.2000000000003,36.65714285714286,7.0,5.551407994230199,0.08450704225352114,0.04195804195804196,-1.0230303254909718,-0.9376329388163647,0.0,0.22542222222222222,1976-AZZPJ,No
2.0,76.9,5522.7,5459.900000000001,392111.7,5913.610000000001,424695.63,30500215.29,5459.900000000001,424695.63,392111.7,77.78450704225352,142.0,8.616803204582302,0.9859154929577465,0.986013986013986,0.3952932349683102,0.4231470128093419,2.0,0.216,6283-GITPX,No
0.0,55.1,1253.15,1212.2,27569.300000000003,3036.01,69048.565,1570384.9225000003,1212.2,69048.565,27569.300000000003,56.96136363636364,22.0,7.134213331264177,0.295774647887324,0.14685314685314685,-0.32881574906008215,-0.2658277522406478,0.0,0.22542222222222222,8467-WYNSR,No
2.0,100.1,4378.35,4404.4,192647.40000000002,10020.009999999998,438272.835,19169948.722500004,4404.4,438272.835,192647.40000000002,99.50795454545455,88.0,8.384655590531366,0.6056338028169015,0.6083916083916084,1.1659046308150391,1.1419101144148511,2.0,0.21955555555555556,2578-JQPHZ,No
0.0,81.1,576.65,567.6999999999999,4036.5499999999997,6577.209999999999,46766.314999999995,332525.2225,567.6999999999999,46766.314999999995,4036.5499999999997,82.37857142857142,7.0,6.358968148929027,0.08450704225352114,0.04195804195804196,0.5348004704233212,0.5751506930170388,0.0,0.3390222222222222,5445-UTODQ,Yes
0.0,48.6,48.6,48.6,48.6,2361.96,2361.96,2361.96,48.6,2361.96,48.6,48.6,1.0,3.903990833730882,0.0,0.0,-0.544719803930933,-0.5424799576531947,0.0,0.216,1794-HBQTJ,Yes
2.0,19.6,197.4,176.4,1776.6000000000001,384.1600000000001,3869.0400000000004,38966.76,176.4,3869.0400000000004,1776.6000000000001,21.933333333333334,18.0,5.290285194850773,0.11267605633802817,0.1188811188811189,-1.5079840487393448,-1.4247992138389012,2.0,0.22542222222222222,9424-CMPOG,No
0.0,74.9,2659.45,2696.4,95740.2,5610.010000000001,199192.805,7072674.302499999,2696.4,199192.805,95740.2,73.8736111111111,36.0,7.886250560399949,0.49295774647887325,0.24475524475524477,0.3288612180849715,0.29374730822239364,0.0,0.21955555555555556,4948-WBBKL,No
1.0,75.3,989.45,978.9,12862.85,5670.089999999999,74505.585,979011.3025000001,978.9,74505.585,12862.85,76.11153846153846,19.5,6.89815938530869,0.16901408450704225,0.12937062937062935,0.34214762146163896,0.3677935480433954,1.0,0.22542222222222222,2157-MXBJS,Yes
1.0,19.35,219.35,232.20000000000002,2632.2,374.42250000000007,4244.422500000001,48114.4225,232.20000000000002,4244.422500000001,2632.2,18.279166666666665,18.0,5.395217191287996,0.15492957746478872,0.1188811188811189,-1.516288050849762,-1.5457045244130987,1.0,0.21955555555555556,5961-VUSRV,No
0.0,34.3,577.15,651.6999999999999,10965.85,1176.4899999999998,19796.245,333102.1225,651.6999999999999,19796.245,10965.85,30.376315789473683,19.0,6.359833350574971,0.25352112676056343,0.12587412587412586,-1.019708724646805,-1.1454464888129994,0.0,0.216,4976-LNFVV,No
0.0,54.45,1588.7,1633.5,47661.0,2964.8025000000002,86504.71500000001,2523967.69,1633.5,86504.71500000001,47661.0,52.95666666666667,30.0,7.371300598166826,0.4084507042253521,0.20279720279720279,-0.35040615454716717,-0.39833104917385476,0.0,0.21955555555555556,9554-DFKIC,No
2.0,104.05,6590.5,6451.099999999999,408611.0,10826.4025,685741.525,43434690.25,6451.099999999999,685741.525,408611.0,106.29838709677419,124.0,8.793536219198025,0.8591549295774649,0.8601398601398601,1.2971078641596332,1.3665849668345844,2.0,0.3390222222222222,7572-KPVKK,No
0.0,20.2,20.2,20.2,20.2,408.03999999999996,408.03999999999996,408.03999999999996,20.2,408.03999999999996,20.2,20.2,1.0,3.054001181677967,0.0,0.0,-1.488054443674343,-1.482149965490972,0.0,0.22542222222222222,8048-DSDFQ,No
0.0,70.45,4300.45,4367.900000000001,266627.89999999997,4963.2025,302966.7025,18493870.202499997,4367.900000000001,302966.7025,266627.89999999997,69.36209677419355,62.0,8.3667074541417,0.8591549295774649,0.42657342657342656,0.1810499805195427,0.1444749591966343,0.0,0.216,2294-DMMUS,No
1.0,74.75,2282.95,2392.0,73054.4,5587.5625,170650.51249999998,5211860.702499999,2392.0,170650.51249999998,73054.4,71.3421875,48.0,7.733661679117716,0.4366197183098592,0.3286713286713287,0.3238788168187209,0.20999016581065036,1.0,0.22542222222222222,5985-TBABQ,No
0.0,97.1,3706.95,3884.0,148278.0,9428.409999999998,359944.845,13741478.302499998,3884.0,359944.845,148278.0,92.67375,40.0,8.218234442236687,0.5492957746478874,0.27272727272727276,1.066256605490031,0.9157869792461096,0.0,0.21955555555555556,5981-ITEMU,Yes
0.0,24.7,149.05,172.9,1043.3500000000001,610.0899999999999,3681.5350000000003,22215.902500000004,172.9,3681.5350000000003,1043.3500000000001,21.292857142857144,7.0,5.010968571886377,0.08450704225352114,0.04195804195804196,-1.338582405686831,-1.4459906316883615,0.0,0.3390222222222222,5215-LNLDJ,No
0.0,95.0,2497.2,2470.0,64927.2,9025.0,237233.99999999997,6236007.839999999,2470.0,237233.99999999997,64927.2,96.04615384615384,26.0,7.823325751531809,0.35211267605633806,0.17482517482517482,0.9965029877625257,1.02736961123722,0.0,0.3390222222222222,1597-LHYNC,Yes
0.0,83.8,4331.4,4357.599999999999,225232.8,7022.44,362971.31999999995,18761025.959999997,4357.599999999999,362971.31999999995,225232.8,83.29615384615384,52.0,8.373876939961582,0.7183098591549296,0.35664335664335667,0.6244836932158286,0.6055107168734291,0.0,0.216,8705-DWKTI,No
1.0,19.95,310.6,339.15,5280.200000000001,398.0025,6196.47,96472.36000000002,339.15,6196.47,5280.200000000001,18.27058823529412,25.5,5.741720313996593,0.22535211267605634,0.17132867132867133,-1.4963584457847605,-1.5459883587326437,1.0,0.22542222222222222,9847-HNVGP,No
2.0,111.3,7567.2,7457.099999999999,507002.39999999997,12387.689999999999,842229.36,57262515.839999996,7457.099999999999,842229.36,507002.39999999997,112.94328358208955,134.0,8.931710537443836,0.9295774647887325,0.9300699300699301,1.5379239253617363,1.5864444714978767,2.0,0.21955555555555556,2773-OVBPK,No
0.0,69.8,1540.35,1396.0,30807.0,4872.04,107516.43,2372678.1224999996,1396.0,107516.43,30807.0,77.0175,20.0,7.340413934774431,0.26760563380281693,0.13286713286713286,0.15945957503245742,0.3977690721964546,0.0,0.21955555555555556,0599-XNYDO,No
2.0,20.15,982.95,967.1999999999999,47181.600000000006,406.0224999999999,19806.4425,966190.7025000001,967.1999999999999,19806.4425,47181.600000000006,20.478125000000002,96.0,6.891575082753099,0.6619718309859155,0.6643356643356644,-1.4897152440964267,-1.4729476513737227,2.0,0.216,4361-FEBGN,No
0.0,45.05,45.05,45.05,45.05,2029.5024999999998,2029.5024999999998,2029.5024999999998,45.05,2029.5024999999998,45.05,45.05,1.0,3.829727762701316,0.0,0.0,-0.6626366338988594,-0.659938708632917,0.0,0.22542222222222222,5696-QURRL,Yes
0.0,72.8,930.05,946.4,12090.65,5299.839999999999,67707.64,864993.0025,946.4,67707.64,12090.65,71.54230769230769,13.0,6.8363129815277714,0.16901408450704225,0.08391608391608392,0.25910760035746555,0.21661153703157526,0.0,0.3390222222222222,5924-IFQTT,No
0.0,79.35,3344.1,3332.7,140452.19999999998,6296.422499999999,265354.33499999996,11183004.809999999,3332.7,265354.33499999996,140452.19999999998,79.62142857142857,42.0,8.115251867481689,0.5774647887323944,0.2867132867132867,0.4766724556503998,0.4839251842078382,0.0,0.21955555555555556,1307-TVUFB,No
1.0,19.9,153.95,159.2,1231.6,396.00999999999993,3063.6049999999996,23700.602499999997,159.2,3063.6049999999996,1231.6,19.24375,12.0,5.043102484233757,0.09859154929577466,0.07692307692307693,-1.498019246206844,-1.5137893825682565,1.0,0.216,7677-SJJJK,No
1.0,78.45,5333.35,5334.6,362667.80000000005,6154.4025,418401.30750000005,28444622.222500004,5334.6,418401.30750000005,362667.80000000005,78.43161764705883,102.0,8.581922319387171,0.943661971830986,0.7062937062937064,0.44677804805289767,0.4445579433406557,1.0,0.3390222222222222,1032-MAELW,No
1.0,116.6,7049.5,6996.0,422970.0,13595.56,821971.7,49695450.25,6996.0,821971.7,422970.0,117.49166666666666,90.0,8.860853815277284,0.8309859154929577,0.6223776223776224,1.7139687701025839,1.7369366957490664,1.0,0.216,3680-CTHUH,No
0.0,99.4,1742.95,1789.2,31373.100000000002,9880.36,173249.23,3037874.7025,1789.2,173249.23,31373.100000000002,96.83055555555556,18.0,7.46390793433317,0.23943661971830985,0.1188811188811189,1.142653424905871,1.0533230887168497,0.0,0.3390222222222222,7780-OTDSO,Yes
1.0,19.6,411.15,490.00000000000006,10278.75,384.1600000000001,8058.54,169044.32249999998,490.00000000000006,8058.54,10278.75,16.445999999999998,37.5,6.0213873607592365,0.33802816901408456,0.25524475524475526,-1.5079840487393448,-1.606358458780515,1.0,0.3390222222222222,7319-ZNRTR,No
2.0,80.7,5617.95,5649.0,393256.5,6512.490000000001,453368.565,31561362.202499997,5649.0,453368.565,393256.5,80.25642857142857,140.0,8.633900092692112,0.971830985915493,0.9720279720279721,0.5215140670466537,0.5049354114957605,2.0,0.3390222222222222,6439-PKTRR,No
0.0,63.15,816.8,820.9499999999999,10618.4,3987.9224999999997,51580.92,667162.2399999999,820.9499999999999,51580.92,10618.4,62.83076923076923,13.0,6.706617807930542,0.16901408450704225,0.08391608391608392,-0.06142688110464383,-0.07162689305409178,0.0,0.22542222222222222,6366-XIVKZ,No
0.0,70.3,2416.55,2460.5,84579.25,4942.089999999999,169883.465,5839713.902500001,2460.5,169883.465,84579.25,69.04428571428572,35.0,7.790509909636837,0.47887323943661975,0.23776223776223776,0.1760675792532921,0.13395955352217942,0.0,0.3390222222222222,2884-GBPFB,Yes
0.0,65.15,723.35,716.6500000000001,7956.85,4244.522500000001,47126.2525,523235.22250000003,716.6500000000001,47126.2525,7956.85,65.75909090909092,11.0,6.585274700987661,0.14084507042253522,0.06993006993006994,0.005005135778695146,0.02526240463675587,0.0,0.21955555555555556,0774-IFUVM,No
2.0,105.0,7589.8,7560.0,546465.6,11025.0,796929.0,57605064.04,7560.0,796929.0,546465.6,105.41388888888889,144.0,8.934692266679823,1.0,1.0,1.3286630721792192,1.3373195993016238,2.0,0.216,0392-BZIUW,No
0.0,35.65,646.05,606.05,10982.849999999999,1270.9225,23031.6825,417380.6024999999,606.05,23031.6825,10982.849999999999,38.002941176470586,17.0,6.472423571267679,0.22535211267605634,0.11188811188811189,-0.9748671132505514,-0.8931045473631691,0.0,0.216,1049-FYSYG,No
2.0,19.8,1396.25,1405.8,99133.75,392.04,27645.75,1949514.0625,1405.8,27645.75,99133.75,19.66549295774648,142.0,7.242261298149807,0.9859154929577465,0.986013986013986,-1.501340847051011,-1.4998351850889902,2.0,0.22542222222222222,0831-JNISG,No
0.0,20.25,158.35,162.0,1266.8,410.0625,3206.5875,25074.7225,162.0,3206.5875,1266.8,19.79375,8.0,5.0711030408633455,0.09859154929577466,0.04895104895104895,-1.4863936432522598,-1.4955915479094262,0.0,0.22542222222222222,5345-BMKWB,No
0.0,75.6,661.55,680.4,5953.95,5715.359999999999,50013.17999999999,437648.40249999997,680.4,50013.17999999999,5953.95,73.50555555555555,9.0,6.496096026710645,0.11267605633802817,0.05594405594405595,0.35211242399413967,0.2815694643219138,0.0,0.3390222222222222,3987-KQDDU,No
2.0,19.3,1414.8,1389.6000000000001,101865.59999999999,372.49,27305.64,2001659.0399999998,1389.6000000000001,27305.64,101865.59999999999,19.65,144.0,7.2554500213400885,1.0,1.0,-1.5179488512718458,-1.5003478001498025,2.0,0.21955555555555556,3976-HXHCE,No
1.0,20.15,405.6,463.45,9328.800000000001,406.0224999999999,8172.84,164511.36000000002,463.45,8172.84,9328.800000000001,17.63478260869565,34.5,6.007829901194246,0.3098591549295775,0.23426573426573424,-1.4897152440964267,-1.567025241765358,1.0,0.21955555555555556,7137-NAXML,No
0.0,92.5,452.7,462.5,2263.5,8556.25,41874.75,204937.28999999998,462.5,41874.75,2263.5,90.53999999999999,5.0,6.117436186669918,0.056338028169014086,0.027972027972027975,0.9134629666583521,0.845187652512875,0.0,0.3390222222222222,2462-XIIJB,Yes
0.0,99.35,4749.15,4669.45,223210.05,9870.422499999999,471828.05249999993,22554425.722499996,4669.45,471828.05249999993,223210.05,101.04574468085106,47.0,8.46593147547745,0.647887323943662,0.32167832167832167,1.1409926244837871,1.1927909337310796,0.0,0.3390222222222222,6467-CHFZW,Yes
0.0,19.35,683.75,715.95,25298.75,374.42250000000007,13230.562500000002,467514.0625,715.95,13230.562500000002,25298.75,18.47972972972973,37.0,6.529053808143187,0.5070422535211268,0.2517482517482518,-1.516288050849762,-1.539068499939844,0.0,0.3390222222222222,5917-HBSDW,No
0.0,91.1,964.35,911.0,9643.5,8299.21,87852.285,929970.9225,911.0,87852.285,9643.5,96.435,10.0,6.872490729881826,0.1267605633802817,0.06293706293706294,0.8669605548400149,1.040235353083428,0.0,0.3390222222222222,6818-DJXAA,No
0.0,103.45,1539.8,1551.75,23097.0,10701.9025,159292.31,2370984.04,1551.75,159292.31,23097.0,102.65333333333334,15.0,7.3400570410438615,0.19718309859154928,0.0979020979020979,1.277178259094632,1.2459811746352325,0.0,0.3390222222222222,4298-OYIFC,No
0.0,104.1,541.9,520.5,2709.5,10836.81,56411.78999999999,293655.61,520.5,56411.78999999999,2709.5,108.38,5.0,6.296925140911405,0.056338028169014086,0.027972027972027975,1.2987686645817167,1.4354592349011128,0.0,0.22542222222222222,2369-UAPKZ,Yes
1.0,111.25,5916.45,5785.0,307655.39999999997,12376.5625,658205.0625,35004380.6025,5785.0,658205.0625,307655.39999999997,113.77788461538461,78.0,8.685660891838289,0.7183098591549296,0.5384615384615384,1.5362631249396528,1.6140588926069535,1.0,0.216,9249-FXSCK,Yes
2.0,102.9,6989.7,6894.3,468309.89999999997,10588.410000000002,719240.13,48855906.089999996,6894.3,719240.13,468309.89999999997,104.32388059701492,134.0,8.852335973275391,0.9295774647887325,0.9300699300699301,1.2589094544517139,1.3012545253520302,2.0,0.21955555555555556,4199-QHJNM,No
0.0,74.05,678.45,666.4499999999999,6106.05,5483.402499999999,50239.2225,460294.4025000001,666.4499999999999,50239.2225,6106.05,75.38333333333334,9.0,6.521283647366507,0.11267605633802817,0.05594405594405595,0.30062761090955226,0.3436994452783245,0.0,0.3390222222222222,6860-YRJZP,No
0.0,41.9,840.1,879.9,17642.100000000002,1755.61,35200.19,705768.01,879.9,35200.19,17642.100000000002,40.00476190476191,21.0,6.734710558968391,0.28169014084507044,0.13986013986013984,-0.767267060490118,-0.8268703607630519,0.0,0.3390222222222222,0623-IIHUG,Yes
0.0,80.35,253.8,241.04999999999998,761.4000000000001,6456.1224999999995,20392.829999999998,64414.44,241.04999999999998,20392.829999999998,761.4000000000001,84.60000000000001,3.0,5.540478923698008,0.02816901408450704,0.013986013986013988,0.5098884640920691,0.6486510381975095,0.0,0.3390222222222222,2789-HQBOU,No
0.0,24.5,46.4,49.0,92.8,600.25,1136.8,2152.96,49.0,1136.8,92.8,23.2,2.0,3.858622228701031,0.014084507042253521,0.006993006993006993,-1.345225607375165,-1.38288904917008,0.0,0.3390222222222222,4236-UJPWO,No
1.0,44.05,3011.65,3083.5,210815.5,1940.4024999999997,132663.1825,9070035.7225,3083.5,132663.1825,210815.5,43.02357142857143,105.0,8.010575369090423,0.971830985915493,0.7272727272727273,-0.6958526423405288,-0.7269870942525289,1.0,0.216,1282-IHQAC,No
2.0,19.9,1389.35,1412.8999999999999,98643.84999999999,396.00999999999993,27648.064999999995,1930293.4224999996,1412.8999999999999,27648.064999999995,98643.84999999999,19.56830985915493,142.0,7.237310792989951,0.9859154929577465,0.986013986013986,-1.498019246206844,-1.5030506795613572,2.0,0.21955555555555556,3642-BYHDO,No
2.0,24.85,1901.0,1764.3500000000001,134971.0,617.5225,47239.850000000006,3613801.0,1764.3500000000001,47239.850000000006,134971.0,26.774647887323944,142.0,7.550661243105336,0.9859154929577465,0.986013986013986,-1.3336000044205805,-1.2646147742299751,2.0,0.21955555555555556,3836-FZSDJ,No
0.0,20.55,20.55,20.55,20.55,422.3025,422.3025,422.3025,20.55,422.3025,20.55,20.55,1.0,3.070375816549757,0.0,0.0,-1.476428840719759,-1.470569525253535,0.0,0.216,9708-KFDBY,No
0.0,49.5,49.5,49.5,49.5,2450.25,2450.25,2450.25,49.5,2450.25,49.5,49.5,1.0,3.9219733362813143,0.0,0.0,-0.5148253963334306,-0.5127016827569271,0.0,0.3390222222222222,4065-JJAVA,No
0.0,70.55,3309.25,3315.85,155534.75,4977.3025,233467.5875,10951135.5625,3315.85,233467.5875,155534.75,70.40957446808511,47.0,8.104778994219867,0.647887323943662,0.32167832167832167,0.18437158136370946,0.1791328244370915,0.0,0.21955555555555556,1732-VHUBQ,Yes
1.0,109.7,7344.45,7349.900000000001,492078.14999999997,12034.09,805686.165,53940945.802499995,7349.900000000001,805686.165,492078.14999999997,109.6186567164179,100.5,8.901836352898744,0.9295774647887325,0.6958041958041958,1.4847783118550655,1.4764426351273356,1.0,0.216,1360-XFJMR,No
1.0,19.7,395.6,394.0,7912.0,388.09,7793.320000000001,156499.36000000002,394.0,7793.320000000001,7912.0,19.78,30.0,5.982928216085695,0.26760563380281693,0.20279720279720279,-1.5046624478951778,-1.496046493775897,1.0,0.21955555555555556,2466-FCCPT,No
2.0,84.7,6185.15,6098.400000000001,445330.8,7174.09,523882.20499999996,38256080.52249999,6098.400000000001,523882.20499999996,445330.8,85.9048611111111,144.0,8.730068201253648,1.0,1.0,0.6543781008133313,0.6918249413843043,2.0,0.21955555555555556,8398-TBIYD,No
2.0,19.5,1215.1,1228.5,76551.29999999999,380.25,23694.449999999997,1476468.0099999998,1228.5,23694.449999999997,76551.29999999999,19.287301587301585,126.0,7.103404295986953,0.8732394366197184,0.8741258741258742,-1.5113056495835118,-1.5123483924139949,2.0,0.216,5799-JRCZO,No
0.0,70.15,123.8,140.3,247.6,4921.022500000001,8684.57,15326.439999999999,140.3,8684.57,247.6,61.9,2.0,4.826712455935327,0.014084507042253521,0.006993006993006993,0.17108517798704198,-0.10242322863057361,0.0,0.3390222222222222,7394-LWLYN,No
2.0,83.2,6126.1,5907.2,434953.10000000003,6922.240000000001,509691.52,37529101.21,5907.2,509691.52,434953.10000000003,86.2830985915493,142.0,8.720476833793706,0.9859154929577465,0.986013986013986,0.6045540881508271,0.7043396743493714,2.0,0.3390222222222222,8200-LGKSR,No
0.0,55.55,551.3,555.5,5513.0,3085.8025,30624.714999999997,303931.68999999994,555.5,30624.714999999997,5513.0,55.129999999999995,10.0,6.314091376907141,0.1267605633802817,0.06293706293706294,-0.31386854526133107,-0.32642202979471996,0.0,0.22542222222222222,4324-BZCKL,No
2.0,110.8,6640.7,6648.0,398442.0,12276.64,735789.5599999999,44098896.489999995,6648.0,735789.5599999999,398442.0,110.67833333333333,120.0,8.80112323379829,0.8309859154929577,0.8321678321678322,1.5213159211409015,1.5115041257936184,2.0,0.216,9330-VOFSZ,No
0.0,20.25,20.25,20.25,20.25,410.0625,410.0625,410.0625,20.25,410.0625,20.25,20.25,1.0,3.056356895370426,0.0,0.0,-1.4863936432522598,-1.480495616885624,0.0,0.22542222222222222,2876-VBBBL,Yes
