tenure,OnlineSecurity,TechSupport,Contract,poly_tenure^2,poly_tenure TotalCharges,tenure_x_total,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_StabilityIndex,onehot_InternetService_Fiber optic,onehot_InternetService_No,onehot_PaymentMethod_Electronic check,label_Contract,freq_PaymentMethod,equal_freq_TotalCharges,custom_tenure_bins,binned_custom_tenure_bins_0,binned_custom_tenure_bins_4,customerID,Churn
51,1,1,2,2601.0,65343.75,65343.75,102.0,7.156371626269378,0.7042253521126761,0.7062937062937064,False,True,False,2,0.22542222222222222,1.0,4,False,True,5044-XDPYX,No
71,2,2,2,5041.0,561201.75,561201.75,142.0,8.975282374696942,0.9859154929577465,0.986013986013986,True,False,False,2,0.21955555555555556,3.0,4,False,True,0013-SMEOE,No
23,0,0,0,529.0,50436.700000000004,50436.700000000004,23.0,7.693436060945015,0.3098591549295775,0.15384615384615383,True,False,False,0,0.22542222222222222,2.0,2,False,False,9793-WECQC,No
35,2,2,2,1225.0,136991.75,136991.75,70.0,8.272583379735432,0.47887323943661975,0.48251748251748255,True,False,False,2,0.22542222222222222,3.0,3,False,False,9786-IJYDL,No
23,0,2,0,529.0,43705.75,43705.75,23.0,7.550266843573502,0.3098591549295775,0.15384615384615383,True,False,True,0,0.3390222222222222,2.0,2,False,False,0461-CVKMU,Yes
32,2,0,1,1024.0,29684.8,29684.8,48.0,6.833731918633351,0.4366197183098592,0.3286713286713287,False,False,False,1,0.22542222222222222,1.0,3,False,False,9750-BOOHV,No
60,0,0,2,3600.0,174453.0,174453.0,120.0,7.975409954194973,0.8309859154929577,0.8321678321678322,False,False,False,2,0.216,2.0,4,False,True,9000-PLFUZ,No
22,1,1,1,484.0,9174.0,9174.0,33.0,6.035481432524756,0.295774647887324,0.22377622377622378,False,True,False,1,0.22542222222222222,1.0,2,False,False,2682-KEVRP,No
34,0,2,0,1156.0,108468.5,108468.5,34.0,8.068167968555693,0.46478873239436624,0.23076923076923075,True,False,True,0,0.3390222222222222,2.0,3,False,False,9508-ILZDG,No
22,0,0,0,484.0,37541.9,37541.9,22.0,7.4427563084393356,0.295774647887324,0.14685314685314685,True,False,False,0,0.216,2.0,2,False,False,8212-CRQXP,No
54,0,0,1,2916.0,273288.6,273288.6,81.0,8.529497185872401,0.7464788732394366,0.5594405594405595,True,False,False,1,0.216,3.0,4,False,True,0956-ACVZC,No
46,0,2,2,2116.0,225547.19999999998,225547.19999999998,92.0,8.4978472598187,0.6338028169014085,0.6363636363636364,True,False,True,2,0.3390222222222222,3.0,3,False,False,2001-MCUUW,No
72,1,1,2,5184.0,95490.0,95490.0,144.0,7.190864411463781,1.0,1.0,False,True,False,2,0.216,1.0,4,False,True,4821-WQOYN,No
12,0,2,1,144.0,4426.200000000001,4426.200000000001,18.0,5.913097518033877,0.15492957746478872,0.1188811188811189,False,False,False,1,0.216,0.0,1,False,False,4776-XSKYQ,No
36,2,0,2,1296.0,40548.6,40548.6,72.0,7.027625024832521,0.49295774647887325,0.49650349650349657,False,False,False,2,0.21955555555555556,1.0,3,False,False,9560-BBZXK,No
69,1,1,1,4761.0,99542.85,99542.85,103.5,7.274929907801973,0.9577464788732395,0.7167832167832168,False,True,False,1,0.216,2.0,4,False,True,1085-LDWAM,No
5,0,0,0,25.0,2060.5,2060.5,5.0,6.0236896944027185,0.056338028169014086,0.027972027972027975,True,False,True,0,0.3390222222222222,0.0,0,True,False,1569-TTNYJ,Yes
1,2,0,0,1.0,30.5,30.5,1.0,3.449987545831587,0.0,0.0,False,False,False,0,0.21955555555555556,0.0,0,True,False,0032-PGELS,Yes
61,0,2,0,3721.0,349642.85000000003,349642.85000000003,61.0,8.653968068254212,0.8450704225352113,0.4195804195804196,True,False,False,0,0.216,3.0,4,False,True,1346-PJWTK,No
26,2,0,1,676.0,41130.700000000004,41130.700000000004,39.0,7.367045473785209,0.35211267605633806,0.26573426573426573,False,False,True,1,0.3390222222222222,2.0,3,False,False,9052-DHNKM,No
50,0,0,1,2500.0,111542.5,111542.5,75.0,7.710586116941816,0.6901408450704226,0.5174825174825175,False,False,False,1,0.21955555555555556,2.0,4,False,True,9702-AIUJO,No
23,2,2,1,529.0,21790.2,21790.2,34.5,6.854776354191251,0.3098591549295775,0.23426573426573424,False,False,False,1,0.21955555555555556,1.0,2,False,False,8328-SKJNO,No
72,2,2,2,5184.0,488599.2,488599.2,144.0,8.822779030645604,1.0,1.0,False,False,True,2,0.3390222222222222,3.0,4,False,True,2167-FQSTQ,No
24,1,1,1,576.0,11271.599999999999,11271.599999999999,36.0,6.154114717993229,0.323943661971831,0.24475524475524477,False,True,False,1,0.216,1.0,2,False,False,6527-PZFPV,No
1,0,0,0,1.0,69.35,69.35,1.0,4.253482783560398,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,6457-GIRWB,Yes
60,2,2,0,3600.0,394371.0,394371.0,60.0,8.790854936805346,0.8309859154929577,0.4125874125874126,True,False,False,0,0.21955555555555556,3.0,4,False,True,2522-AHJXR,No
58,2,0,1,3364.0,339105.69999999995,339105.69999999995,87.0,8.673795150117357,0.8028169014084507,0.6013986013986015,True,False,False,1,0.216,3.0,4,False,True,5578-NKCXI,No
19,1,1,2,361.0,7572.45,7572.45,38.0,5.990338913820472,0.25352112676056343,0.25874125874125875,False,True,False,2,0.22542222222222222,0.0,2,False,False,1635-HDGFT,No
61,0,0,1,3721.0,391803.0,391803.0,91.5,8.767796255626598,0.8450704225352113,0.6328671328671329,True,False,True,1,0.3390222222222222,3.0,4,False,True,4488-KQFDT,No
25,1,1,2,625.0,12151.25,12151.25,50.0,6.188366787216965,0.33802816901408456,0.34265734265734266,False,True,False,2,0.22542222222222222,1.0,3,False,False,7267-FRMJW,No
13,0,0,0,169.0,13153.4,13153.4,13.0,6.9204740513899115,0.16901408450704225,0.08391608391608392,True,False,True,0,0.3390222222222222,1.0,2,False,False,0928-XUTSN,No
15,1,1,0,225.0,5112.75,5112.75,15.0,5.834372044359803,0.19718309859154928,0.0979020979020979,False,True,False,0,0.216,0.0,2,False,False,8944-AILEF,No
51,1,1,2,2601.0,65688.0,65688.0,102.0,7.161622002939187,0.7042253521126761,0.7062937062937064,False,True,False,2,0.21955555555555556,1.0,4,False,True,6407-GSJNL,No
72,2,2,2,5184.0,610394.4,610394.4,144.0,9.04531241514722,1.0,1.0,True,False,False,2,0.21955555555555556,3.0,4,False,True,1488-PBLJN,No
9,0,0,0,81.0,5736.599999999999,5736.599999999999,9.0,6.458965046135599,0.11267605633802817,0.05594405594405595,True,False,False,0,0.216,1.0,1,False,False,7020-OZKXZ,No
1,1,1,0,1.0,19.9,19.9,1.0,3.039749158970765,0.0,0.0,False,True,True,0,0.3390222222222222,0.0,0,True,False,2320-JRSDE,Yes
3,1,1,0,9.0,185.10000000000002,185.10000000000002,3.0,4.138361447638875,0.02816901408450704,0.013986013986013988,False,True,False,0,0.22542222222222222,0.0,0,True,False,2393-DIVAI,No
44,0,0,0,1936.0,181407.59999999998,181407.59999999998,44.0,8.324554596540237,0.6056338028169015,0.30069930069930073,True,False,False,0,0.21955555555555556,3.0,3,False,False,0943-ZQPXH,No
35,2,2,1,1225.0,67060.0,67060.0,52.5,7.558516743045645,0.47887323943661975,0.36013986013986016,False,False,False,1,0.21955555555555556,2.0,3,False,False,6461-PPAXN,No
19,1,1,2,361.0,7360.599999999999,7360.599999999999,38.0,5.96203573641717,0.25352112676056343,0.25874125874125875,False,True,False,2,0.22542222222222222,0.0,2,False,False,4804-NCPET,No
20,0,0,0,400.0,44793.0,44793.0,20.0,7.7145212813268556,0.26760563380281693,0.13286713286713286,True,False,False,0,0.21955555555555556,2.0,2,False,False,2249-YPRNG,Yes
18,0,0,0,324.0,27970.2,27970.2,18.0,7.3491665138637705,0.23943661971830985,0.1188811188811189,True,False,True,0,0.3390222222222222,2.0,2,False,False,7831-QGOXH,Yes
71,1,1,2,5041.0,100525.34999999999,100525.34999999999,142.0,7.256191376642079,0.9859154929577465,0.986013986013986,False,True,False,2,0.216,2.0,4,False,True,3173-WSSUE,No
9,0,2,0,81.0,7447.05,7447.05,9.0,6.719556485015306,0.11267605633802817,0.05594405594405595,True,False,False,0,0.21955555555555556,1.0,1,False,False,7426-RHZGU,No
1,0,0,0,1.0,70.05,70.05,1.0,4.263383854543109,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,3494-JCHRQ,Yes
11,0,0,0,121.0,12598.849999999999,12598.849999999999,11.0,7.044338260768671,0.14084507042253522,0.06993006993006994,True,False,True,0,0.3390222222222222,1.0,1,False,False,6688-UZPWD,Yes
2,0,0,0,4.0,318.9,318.9,2.0,5.077982367555866,0.014084507042253521,0.006993006993006993,True,False,True,0,0.3390222222222222,0.0,0,True,False,8183-ONMXC,Yes
11,1,1,1,121.0,2494.8,2494.8,16.5,5.428468051013081,0.14084507042253522,0.1083916083916084,False,True,False,1,0.22542222222222222,0.0,1,False,False,7649-PHJVR,No
17,2,0,0,289.0,15880.55,15880.55,17.0,6.840706944229009,0.22535211267605634,0.11188811188811189,False,False,False,0,0.216,1.0,2,False,False,5206-HPJKM,No
72,0,2,2,5184.0,559731.6,559731.6,144.0,8.958675167894924,1.0,1.0,True,False,False,2,0.21955555555555556,3.0,4,False,True,7134-HBPBS,No
4,1,1,2,16.0,275.2,275.2,8.0,4.2456340097683265,0.04225352112676056,0.04895104895104895,False,True,False,2,0.216,0.0,0,True,False,1354-YZFNB,No
72,2,2,2,5184.0,411422.39999999997,411422.39999999997,144.0,8.650884571242125,1.0,1.0,False,False,False,2,0.21955555555555556,3.0,4,False,True,4900-MSOMT,No
41,2,2,0,1681.0,175578.4,175578.4,41.0,8.36250236573647,0.5633802816901409,0.27972027972027974,True,False,True,0,0.3390222222222222,3.0,3,False,False,9822-WMWVG,No
13,2,0,0,169.0,9939.15,9939.15,13.0,6.640594529751104,0.16901408450704225,0.08391608391608392,False,False,True,0,0.3390222222222222,1.0,2,False,False,8992-VONJD,No
2,0,0,0,4.0,268.7,268.7,2.0,4.90786401606031,0.014084507042253521,0.006993006993006993,False,False,False,0,0.22542222222222222,0.0,0,True,False,3415-TAILE,Yes
1,1,1,0,1.0,20.15,20.15,1.0,3.0516399054922867,0.0,0.0,False,True,False,0,0.216,0.0,0,True,False,7853-GVUDZ,Yes
67,1,1,2,4489.0,84624.34999999999,84624.34999999999,134.0,7.142076130886472,0.9295774647887325,0.9300699300699301,False,True,False,2,0.21955555555555556,1.0,4,False,True,1167-OYZJF,No
1,1,1,0,1.0,19.2,19.2,1.0,3.005682604407159,0.0,0.0,False,True,False,0,0.22542222222222222,0.0,0,True,False,1663-MHLHE,No
15,0,0,0,225.0,16608.75,16608.75,15.0,7.010537473625163,0.19718309859154928,0.0979020979020979,True,False,False,0,0.21955555555555556,1.0,2,False,False,6906-ANDWJ,Yes
67,2,0,1,4489.0,405762.05,405762.05,100.5,8.708994671409323,0.9295774647887325,0.6958041958041958,True,False,False,1,0.216,3.0,4,False,True,6481-OGDOO,Yes
17,0,0,0,289.0,22595.550000000003,22595.550000000003,17.0,7.1930469968112805,0.22535211267605634,0.11188811188811189,True,False,True,0,0.3390222222222222,1.0,2,False,False,3365-SAIGS,No
70,2,0,2,4900.0,541628.5,541628.5,140.0,8.953969610532432,0.971830985915493,0.9720279720279721,True,False,False,2,0.22542222222222222,3.0,4,False,True,8071-SBTRN,No
36,2,2,1,1296.0,80443.8,80443.8,54.0,7.7122425617849055,0.49295774647887325,0.3706293706293706,False,False,False,1,0.216,2.0,3,False,False,4730-AWNAU,No
18,0,0,0,324.0,27492.3,27492.3,18.0,7.331944001088404,0.23943661971830985,0.1188811188811189,True,False,False,0,0.216,2.0,2,False,False,9492-TOKRI,Yes
25,1,1,0,625.0,11532.5,11532.5,25.0,6.1362140309941795,0.33802816901408456,0.1678321678321678,False,True,False,0,0.22542222222222222,1.0,3,False,False,9467-ROOLM,No
16,0,0,0,256.0,19030.4,19030.4,16.0,7.082044664078827,0.2112676056338028,0.1048951048951049,True,False,True,0,0.3390222222222222,1.0,2,False,False,4301-VVZKA,No
71,0,2,2,5041.0,365969.5,365969.5,142.0,8.547819384957998,0.9859154929577465,0.986013986013986,False,False,False,2,0.216,3.0,4,False,True,5676-CFLYY,No
11,0,2,0,121.0,12470.150000000001,12470.150000000001,11.0,7.034079512315632,0.14084507042253522,0.06993006993006994,True,False,False,0,0.21955555555555556,1.0,1,False,False,5293-WXJAK,Yes
2,2,0,0,4.0,226.7,226.7,2.0,4.73926392046879,0.014084507042253521,0.006993006993006993,False,False,False,0,0.22542222222222222,0.0,0,True,False,5493-SDRDQ,Yes
49,2,2,2,2401.0,162035.65,162035.65,98.0,8.104053710496379,0.676056338028169,0.6783216783216783,False,False,False,2,0.21955555555555556,2.0,4,False,True,9755-JHNMN,No
48,0,2,2,2304.0,181032.0,181032.0,96.0,8.235493190642003,0.6619718309859155,0.6643356643356644,False,False,False,2,0.216,2.0,3,False,False,6339-RZCBJ,No
69,0,2,1,4761.0,509637.45,509637.45,103.5,8.907483746153455,0.9577464788732395,0.7167832167832168,True,False,False,1,0.21955555555555556,3.0,4,False,True,5440-VHLUL,No
53,0,0,0,2809.0,239414.25,239414.25,53.0,8.415880029715748,0.7323943661971831,0.36363636363636365,True,False,False,0,0.21955555555555556,3.0,4,False,True,0843-WTBXE,Yes
1,0,0,0,1.0,42.9,42.9,1.0,3.7819143200811256,0.0,0.0,False,False,True,0,0.3390222222222222,0.0,0,True,False,6959-UWKHF,Yes
24,2,2,0,576.0,40954.8,40954.8,24.0,7.4427563084393356,0.323943661971831,0.16083916083916083,False,False,False,0,0.216,2.0,2,False,False,7217-JYHOQ,No
47,2,2,1,2209.0,247962.6,247962.6,70.5,8.57107513236528,0.647887323943662,0.48601398601398604,True,False,False,1,0.216,3.0,3,False,False,4789-KWMXN,Yes
3,1,1,1,9.0,213.60000000000002,213.60000000000002,4.5,4.279440045898781,0.02816901408450704,0.02447552447552448,False,True,False,1,0.22542222222222222,0.0,0,True,False,4393-OBCRR,No
67,1,1,2,4489.0,87887.25,87887.25,134.0,7.1798794525179686,0.9295774647887325,0.9300699300699301,False,True,False,2,0.21955555555555556,1.0,4,False,True,5146-YYFRZ,No
29,2,2,1,841.0,56795.05,56795.05,43.5,7.580419100600682,0.3943661971830986,0.29720279720279724,False,False,False,1,0.21955555555555556,2.0,3,False,False,8690-UPCZI,No
41,0,2,2,1681.0,162325.15,162325.15,82.0,8.284037182319022,0.5633802816901409,0.5664335664335665,True,False,False,2,0.21955555555555556,3.0,3,False,False,5229-DTFYB,No
3,1,1,0,9.0,259.04999999999995,259.04999999999995,3.0,4.469923036580066,0.02816901408450704,0.013986013986013988,False,True,False,0,0.22542222222222222,0.0,0,True,False,9277-JOOMO,No
42,1,1,1,1764.0,31997.7,31997.7,63.0,6.6370614195592115,0.5774647887323944,0.4335664335664336,False,True,True,1,0.3390222222222222,1.0,3,False,False,4530-NDRKU,No
26,2,0,0,676.0,57427.5,57427.5,26.0,7.700634665941057,0.35211267605633806,0.17482517482517482,True,False,False,0,0.216,2.0,3,False,False,8404-FYDIB,No
53,0,2,1,2809.0,267289.6,267289.6,79.5,8.525994347369306,0.7323943661971831,0.548951048951049,True,False,False,1,0.21955555555555556,3.0,4,False,True,5294-IMHHT,No
70,0,2,2,4900.0,480123.0,480123.0,140.0,8.833448143354206,0.971830985915493,0.9720279720279721,True,False,False,2,0.21955555555555556,3.0,4,False,True,4686-GEFRM,No
2,0,2,0,4.0,360.5,360.5,2.0,5.199877293734784,0.014084507042253521,0.006993006993006993,True,False,False,0,0.216,0.0,0,True,False,5649-ANRML,Yes
28,1,1,2,784.0,13662.6,13662.6,56.0,6.192260234758284,0.3802816901408451,0.38461538461538464,False,True,False,2,0.216,1.0,3,False,False,9950-MTGYX,No
7,0,0,0,49.0,4527.95,4527.95,7.0,6.47365918807482,0.08450704225352114,0.04195804195804196,True,False,True,0,0.3390222222222222,1.0,1,False,False,8972-HJWNV,Yes
72,2,2,2,5184.0,573548.4,573548.4,144.0,8.983057013472635,1.0,1.0,True,False,False,2,0.216,3.0,4,False,True,0378-CJKPV,No
61,0,2,1,3721.0,320356.75,320356.75,91.5,8.566507027969159,0.8450704225352113,0.6328671328671329,True,False,False,1,0.21955555555555556,3.0,4,False,True,3733-UOCWF,No
2,2,0,0,4.0,239.0,239.0,2.0,4.791649752930709,0.014084507042253521,0.006993006993006993,False,False,True,0,0.3390222222222222,0.0,0,True,False,2181-UAESM,No
66,0,2,0,4356.0,453545.39999999997,453545.39999999997,66.0,8.835341421328575,0.9154929577464789,0.4545454545454546,True,False,False,0,0.216,3.0,4,False,True,2632-UCGVD,Yes
25,0,0,0,625.0,54778.75,54778.75,25.0,7.69263807638357,0.33802816901408456,0.1678321678321678,True,False,False,0,0.21955555555555556,2.0,3,False,False,4526-ZJJTM,No
4,0,0,0,16.0,1124.0,1124.0,4.0,5.641907070938114,0.04225352112676056,0.02097902097902098,True,False,True,0,0.3390222222222222,0.0,0,True,False,4763-PGDPO,Yes
13,0,0,0,169.0,10812.75,10812.75,13.0,6.724733477073789,0.16901408450704225,0.08391608391608392,False,False,False,0,0.216,1.0,2,False,False,6507-DTJZV,No
48,0,0,0,2304.0,245822.40000000002,245822.40000000002,48.0,8.541358835915018,0.6619718309859155,0.3286713286713287,True,False,False,0,0.21955555555555556,3.0,3,False,False,6394-MFYNG,Yes
2,0,0,0,4.0,334.6,334.6,2.0,5.12574810119676,0.014084507042253521,0.006993006993006993,True,False,True,0,0.3390222222222222,0.0,0,True,False,8413-VONUO,Yes
9,0,0,0,81.0,5971.95,5971.95,9.0,6.499110119867342,0.11267605633802817,0.05594405594405595,True,False,True,0,0.3390222222222222,1.0,1,False,False,1219-NNDDO,No
15,0,0,0,225.0,11052.0,11052.0,15.0,6.603672785162575,0.19718309859154928,0.0979020979020979,False,False,True,0,0.3390222222222222,1.0,2,False,False,9163-GHAYE,No
64,2,2,1,4096.0,404118.4,404118.4,96.0,8.750738456843377,0.8873239436619719,0.6643356643356644,True,False,False,1,0.22542222222222222,3.0,4,False,True,3327-YBAKM,No
72,2,2,2,5184.0,598492.7999999999,598492.7999999999,144.0,9.025623949779954,1.0,1.0,True,False,False,2,0.216,3.0,4,False,True,2121-JAFOM,No
19,2,0,0,361.0,31540.0,31540.0,19.0,7.415175109613295,0.25352112676056343,0.12587412587412586,True,False,True,0,0.3390222222222222,2.0,2,False,False,4325-NFSKC,Yes
3,0,0,0,9.0,233.25,233.25,3.0,4.366278277705742,0.02816901408450704,0.013986013986013988,False,False,True,0,0.3390222222222222,0.0,0,True,False,5480-HPRRX,Yes
40,2,2,0,1600.0,113888.0,113888.0,40.0,7.954442494785328,0.5492957746478874,0.27272727272727276,False,False,False,0,0.22542222222222222,2.0,3,False,False,7136-IHZJA,No
62,0,2,2,3844.0,321978.39999999997,321978.39999999997,124.0,8.555297897449783,0.8591549295774649,0.8601398601398601,False,False,False,2,0.21955555555555556,3.0,4,False,True,8390-FESFV,No
1,1,1,0,1.0,20.05,20.05,1.0,3.0469005601283903,0.0,0.0,False,True,False,0,0.22542222222222222,0.0,0,True,False,8749-CLJXC,No
72,2,2,2,5184.0,379094.39999999997,379094.39999999997,144.0,8.569064318826127,1.0,1.0,False,False,False,2,0.216,3.0,4,False,True,6384-VMJHP,No
40,2,2,0,1600.0,105884.0,105884.0,40.0,7.881597680694297,0.5492957746478874,0.27272727272727276,False,False,False,0,0.22542222222222222,2.0,3,False,False,7707-PYBBH,No
47,1,1,2,2209.0,48964.6,48964.6,94.0,6.949664682059346,0.647887323943662,0.6503496503496503,False,True,False,2,0.21955555555555556,1.0,3,False,False,2888-ADFAO,No
60,0,2,1,3600.0,253482.0,253482.0,90.0,8.348940206541153,0.8309859154929577,0.6223776223776224,False,False,False,1,0.216,3.0,4,False,True,7581-EBBOU,No
17,2,0,1,289.0,19985.199999999997,19985.199999999997,25.5,7.070384202430356,0.22535211267605634,0.17132867132867133,False,False,False,1,0.22542222222222222,1.0,2,False,False,3137-NYQQI,No
5,0,0,0,25.0,1708.0,1708.0,5.0,5.83656358589002,0.056338028169014086,0.027972027972027975,True,False,True,0,0.3390222222222222,0.0,0,True,False,2799-ARNLO,No
43,0,0,1,1849.0,168615.9,168615.9,64.5,8.274433495416885,0.5915492957746479,0.44405594405594406,True,False,False,1,0.22542222222222222,3.0,3,False,False,8597-CWYHH,No
70,2,2,2,4900.0,495985.0,495985.0,140.0,8.86594684460696,0.971830985915493,0.9720279720279721,True,False,False,2,0.216,3.0,4,False,True,2521-NPUZR,No
29,0,0,0,841.0,68374.75,68374.75,29.0,7.76588709668276,0.3943661971830986,0.19580419580419578,True,False,True,0,0.3390222222222222,2.0,3,False,False,5117-IFGPS,No
30,0,2,1,900.0,99811.5,99811.5,45.0,8.110141825866702,0.4084507042253521,0.3076923076923077,True,False,False,1,0.216,2.0,3,False,False,6647-ZEDXT,No
67,2,2,2,4489.0,235953.9,235953.9,134.0,8.16698302001767,0.9295774647887325,0.9300699300699301,False,False,False,2,0.21955555555555556,2.0,4,False,True,3813-DHBBB,No
4,0,2,0,16.0,473.6,473.6,4.0,4.782479200958502,0.04225352112676056,0.02097902097902098,False,False,True,0,0.3390222222222222,0.0,0,True,False,8676-OOQEJ,No
42,1,1,2,1764.0,35466.9,35466.9,84.0,6.739869029984439,0.5774647887323944,0.5804195804195804,False,True,False,2,0.21955555555555556,1.0,3,False,False,5542-NKVRU,No
69,2,2,2,4761.0,371782.35,371782.35,138.0,8.592142952023764,0.9577464788732395,0.958041958041958,False,False,False,2,0.21955555555555556,3.0,4,False,True,2882-WDTBA,No
20,0,2,0,400.0,38324.0,38324.0,20.0,7.558621067285476,0.26760563380281693,0.13286713286713286,True,False,False,0,0.21955555555555556,2.0,2,False,False,0564-MUUQK,No
1,0,0,0,1.0,74.35,74.35,1.0,4.3221439250725044,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,9840-EFJQB,No
15,0,0,0,225.0,21858.75,21858.75,15.0,7.284992365633747,0.19718309859154928,0.0979020979020979,True,False,True,0,0.3390222222222222,2.0,2,False,False,3663-MITLP,Yes
17,2,2,0,289.0,26765.65,26765.65,17.0,7.362296224736894,0.22535211267605634,0.11188811188811189,True,False,True,0,0.3390222222222222,2.0,2,False,False,4558-FANTW,Yes
9,0,0,0,81.0,6791.849999999999,6791.849999999999,9.0,6.6275783060161295,0.11267605633802817,0.05594405594405595,True,False,False,0,0.21955555555555556,1.0,1,False,False,5569-KGJHX,Yes
64,1,1,2,4096.0,78441.6,78441.6,128.0,7.112042155446042,0.8873239436619719,0.8881118881118881,False,True,False,2,0.216,1.0,4,False,True,8347-GDTMP,No
54,2,0,0,2916.0,304873.2,304873.2,54.0,8.638844292010045,0.7464788732394366,0.3706293706293706,True,False,False,0,0.21955555555555556,3.0,4,False,True,6353-BRMMA,No
72,1,1,2,5184.0,134384.4,134384.4,144.0,7.5323291428868355,1.0,1.0,False,True,False,2,0.216,2.0,4,False,True,5598-IKHQQ,No
72,0,0,2,5184.0,494618.39999999997,494618.39999999997,144.0,8.835021272311026,1.0,1.0,True,False,False,2,0.216,3.0,4,False,True,8152-VETUR,No
69,1,1,1,4761.0,96813.9,96813.9,103.5,7.247151807120597,0.9577464788732395,0.7167832167832168,False,True,False,1,0.216,1.0,4,False,True,4302-ZYFEL,No
5,2,2,0,25.0,1299.0,1299.0,5.0,5.563753830052498,0.056338028169014086,0.027972027972027975,False,False,False,0,0.216,0.0,0,True,False,0870-VEMYL,Yes
2,0,0,0,4.0,349.6,349.6,2.0,5.169346985251076,0.014084507042253521,0.006993006993006993,True,False,True,0,0.3390222222222222,0.0,0,True,False,3158-MOERK,Yes
64,2,2,2,4096.0,351001.6,351001.6,128.0,8.609845296212608,0.8873239436619719,0.8881118881118881,False,False,False,2,0.216,3.0,4,False,True,9795-NREXC,No
6,1,1,2,36.0,701.0999999999999,701.0999999999999,12.0,4.76941262938214,0.07042253521126761,0.07692307692307693,False,True,False,2,0.216,0.0,0,True,False,9150-KPBJQ,No
19,0,2,0,361.0,21747.399999999998,21747.399999999998,19.0,7.043683796206381,0.25352112676056343,0.12587412587412586,False,False,True,0,0.3390222222222222,1.0,2,False,False,0228-MAUWC,No
71,2,2,2,5041.0,444729.8,444729.8,142.0,8.742701943436728,0.9859154929577465,0.986013986013986,False,False,False,2,0.21955555555555556,3.0,4,False,True,0363-SVHYR,No
34,0,0,0,1156.0,58962.8,58962.8,34.0,7.458877959512665,0.46478873239436624,0.23076923076923075,False,False,True,0,0.3390222222222222,2.0,3,False,False,8148-BPLZQ,No
4,1,1,0,16.0,342.0,342.0,4.0,4.460144413937834,0.04225352112676056,0.02097902097902098,False,True,False,0,0.21955555555555556,0.0,0,True,False,7874-ECPQJ,No
72,2,2,2,5184.0,488314.8,488314.8,144.0,8.822196874810368,1.0,1.0,False,False,False,2,0.216,3.0,4,False,True,9778-OGKQZ,No
61,2,2,2,3721.0,289606.64999999997,289606.64999999997,122.0,8.465615646106905,0.8450704225352113,0.8461538461538461,False,False,False,2,0.22542222222222222,3.0,4,False,True,9548-LIGTA,No
26,0,0,0,676.0,56413.5,56413.5,26.0,7.682828008940755,0.35211267605633806,0.17482517482517482,True,False,True,0,0.3390222222222222,2.0,3,False,False,2657-ALMWY,Yes
4,1,1,0,16.0,331.4,331.4,4.0,4.429029488269218,0.04225352112676056,0.02097902097902098,False,True,False,0,0.216,0.0,0,True,False,9618-LFJRU,No
68,0,0,2,4624.0,362453.6,362453.6,136.0,8.58133163253247,0.943661971830986,0.9440559440559441,False,False,True,2,0.3390222222222222,3.0,4,False,True,2200-DSAAL,No
15,1,1,0,225.0,4459.5,4459.5,15.0,5.698099691520703,0.19718309859154928,0.0979020979020979,False,True,False,0,0.21955555555555556,0.0,2,False,False,5577-OTWWW,Yes
1,0,0,0,1.0,69.65,69.65,1.0,4.257738109130536,0.0,0.0,True,False,True,0,0.3390222222222222,0.0,0,True,False,8062-YBDOE,Yes
22,2,0,0,484.0,24801.699999999997,24801.699999999997,22.0,7.028511667617919,0.295774647887324,0.14685314685314685,False,False,True,0,0.3390222222222222,1.0,2,False,False,2433-KMEAS,Yes
25,0,0,0,625.0,21325.0,21325.0,25.0,6.74993119378857,0.33802816901408456,0.1678321678321678,False,False,False,0,0.21955555555555556,1.0,3,False,False,2894-QOJRX,Yes
57,1,1,2,3249.0,71412.45,71412.45,114.0,7.133974096813275,0.7887323943661972,0.7902097902097902,False,True,False,2,0.216,1.0,4,False,True,7493-GVFIO,No
27,2,0,0,729.0,53253.45,53253.45,27.0,7.587487885120221,0.36619718309859156,0.1818181818181818,True,False,False,0,0.22542222222222222,2.0,3,False,False,0187-WZNAB,No
46,2,0,1,2116.0,214553.19999999998,214553.19999999998,69.0,8.447885984816894,0.6338028169014085,0.4755244755244755,True,False,False,1,0.216,3.0,3,False,False,8910-ICHIU,No
47,0,0,0,2209.0,228939.35,228939.35,47.0,8.491270072062852,0.647887323943662,0.32167832167832167,True,False,True,0,0.3390222222222222,3.0,3,False,False,8634-MPHTR,Yes
72,2,2,2,5184.0,450320.39999999997,450320.39999999997,144.0,8.741208362759322,1.0,1.0,False,False,False,2,0.21955555555555556,3.0,4,False,True,5997-OPVFA,No
51,0,0,0,2601.0,211448.55000000002,211448.55000000002,51.0,8.330152517082306,0.7042253521126761,0.3496503496503497,True,False,True,0,0.3390222222222222,3.0,4,False,True,8623-TMRBY,Yes
44,0,0,0,1936.0,177768.8,177768.8,44.0,8.304296956553577,0.6056338028169015,0.30069930069930073,True,False,True,0,0.3390222222222222,3.0,3,False,False,5857-TYBCJ,No
